ou_mean,ou_std,IT2_r,IT2_cv,IT3_r,IT3_cv,ITP4_r,ITP4_cv,IT5A_r,IT5A_cv,IT5B_r,IT5B_cv,CT5B_r,CT5B_cv,PT5B_r,PT5B_cv,IT6_r,IT6_cv,CT6_r,CT6_cv
0.0110526315789473,0.0094736842105263,9.387573964497042,0.5165676233357744,6.172158708809684,0.49278385885258413,6.371565113500598,0.47552366995826145,9.45682451253482,0.44175328856752927,8.481953290870488,0.4293169127496732,3.6305732484076434,0.4757970348825183,0.832271762208068,,9.785926660059465,0.41390645256249387,3.6253716551040633,0.4581049305750457
0.0057894736842105,0.0042105263157894,0.1242603550295858,,0.004259134723156243,,0.007168458781362007,,0.5933147632311978,,0.21868365180467092,,0.0,,0.0,,0.9881070366699702,0.9706725098825972,0.0,
0.0110526315789473,0.0010526315789473,0.005917159763313609,,0.0,,0.0,,6.933147632311978,0.117592054644546,4.963906581740977,0.16813609984226777,0.0,,0.0,,8.066402378592667,0.09021460446489585,0.0,
0.0347368421052631,0.0063157894736842,41.585798816568044,0.2586688110603253,33.83299708585519,0.2517475187510189,27.062126642771805,0.3797876397018437,32.779944289693596,0.20273645602987367,29.772823779193207,0.1970728503114752,14.397027600849256,0.22052198667157571,25.02547770700637,0.3088933026641995,31.749256689791874,0.1998095134950388,13.41625371655104,0.2178265955257713
0.0242105263157894,0.0052631578947368,25.733727810650887,0.25042376719984866,20.174400358663977,0.23297990309465227,20.105137395459977,0.30819244739276763,22.26740947075209,0.17951065689302154,20.651804670912952,0.17390753310125623,14.927813163481954,0.21708158137438238,8.452229299363058,0.4243450031632661,22.065411298315162,0.16971662813623423,14.990089197224975,0.21781474574709916
0.0242105263157894,0.0168421052631578,28.890532544378697,0.5920343072096126,23.08383770455055,0.572123283715891,7.437275985663082,0.6109517462947713,15.119777158774374,0.5211322284117004,1.7770700636942676,0.5334760696175882,0.0,,16.81104033970276,0.6516192467784068,0.4192269573835481,0.5702707502436701,0.006937561942517344,0.5246072651245256
0.0136842105263157,0.011578947368421,13.988165680473372,0.5412295527420954,10.103115893297467,0.5270037924114,10.505376344086022,0.5608789381972935,13.094707520891365,0.464379019318012,10.910828025477707,0.457008577629962,4.615711252653928,0.5046545875639876,3.3694267515923566,0.5577085733570184,11.954410307234886,0.4376355106248496,4.737363726461844,0.48586291811445437
0.021578947368421,0.0052631578947368,21.92603550295858,0.26453671088555153,16.880744227751624,0.2520730893771942,16.24611708482676,0.25780444956929843,19.50974930362117,0.19127804308431992,18.10615711252654,0.1837847795216966,12.273885350318471,0.2567390544866534,4.352441613588111,0.45778118682011076,19.51139742319128,0.1788669347734106,12.309217046580773,0.2524776126154008
0.0084210526315789,0.0136842105263157,9.784023668639053,0.6032357550917085,6.766195920197265,0.5656785971389161,7.129032258064516,0.6175513037863625,9.309192200557103,0.5540826756214252,7.552016985138004,0.5324376578701518,2.968152866242038,0.534603070381587,2.0764331210191083,0.6645667108439895,8.504459861248762,0.5226761274597209,2.881070366699703,0.5176376944359823
0.0321052631578947,0.0147368421052631,37.76331360946745,0.58053937735725,29.367630576104013,0.5537271365636695,5.410991636798088,0.44173966389623126,21.905292479108635,0.4217704782562493,1.4798301486199574,0.39772452449582213,0.0,,24.740976645435243,0.5744881587832171,0.15163528245787908,0.5097149497841895,0.0,
0.0084210526315789,0.0042105263157894,1.0680473372781065,0.24820807759284094,0.13091235149069716,,0.2054958183990442,,3.4958217270194987,0.33380046434582544,2.2802547770700636,0.32605950995734373,0.004246284501061571,,0.0,,4.415262636273538,0.3421530472897819,0.004955401387512388,
0.0189473684210526,0.0105263157894736,19.89644970414201,0.4798618669279056,15.190540237614885,0.4592441585100427,15.653524492234169,0.5195154476334433,18.440111420612812,0.4000834624401305,14.613588110403397,0.38093730711094664,5.450106157112526,0.4251559835976642,6.626326963906582,0.551007244697667,15.66798810703667,0.38182720137348874,5.564915758176412,0.42428939358066153
0.04,0.0063157894736842,40.985207100591715,0.24604126929098155,39.66913248150639,0.24796340622523189,17.823178016726406,0.3465600960438937,41.0,0.198492804683396,31.685774946921445,0.19571829104311023,3.596602972399151,0.23436052130634596,33.20806794055202,0.28389623399501374,32.51635282457879,0.2021555612959815,3.1793855302279486,0.228148710536448
