ou_mean,ou_std,ITS4_V_num_-200_0,ITS4_V_mean_-200_0,ITS4_V_median_-200_0,ITS4_V_num_-200_-70,ITS4_V_mean_-200_-70,ITS4_V_median_-200_-70,ITS4_V_num_-70_-50,ITS4_V_mean_-70_-50,ITS4_V_median_-70_-50,ITS4_V_num_-50_0,ITS4_V_mean_-50_0,ITS4_V_median_-50_0
0.011578947368421,0.0023684210526315,38671,-51.21386839571049,-58.0834075224685,2303,-72.50099965933632,-71.82910779123927,23063,-61.21866671489199,-61.57384416555332,13305,-30.186816390042477,-28.981420662881224
0.0273684210526315,0.0078947368421052,39945,-23.38011957669237,-23.383813338477825,0,,,351,-58.17401768987951,-57.8972861472032,39594,-23.071672381720184,-23.32581892808318
-0.0068421052631578,0.0039473684210526,38716,-146.23170562420222,-145.58798163211617,38581,-146.516538427017,-145.70066446087372,135,-64.8307103249677,-64.76702974558707,0,,
0.0089473684210526,0.0047368421052631,38904,-56.00769471379054,-60.82559241889457,9926,-78.30009918091483,-76.20194546180801,16390,-61.66290236573284,-62.20812314999604,12588,-31.066221870129116,-30.184829205083222
0.0247368421052631,0.0039473684210526,40000,-23.662266123888365,-23.75894242618559,0,,,0,,,40000,-23.662266123888365,-23.75894242618559
-0.001578947368421,0.0142105263157894,35625,-99.62073903743831,-92.86285203445236,25833,-119.21949846271166,-112.0140988852536,5250,-61.152893748982734,-61.51807604994376,4542,-32.61533074402255,-33.737445472923476
0.0168421052631578,0.0047368421052631,40000,-26.511618112568407,-26.59619482047478,0,,,0,,,40000,-26.511618112568407,-26.59619482047478
-0.0068421052631578,0.0126315789473684,30496,-118.1181603627297,-116.42207058221231,26453,-128.53716752677877,-124.36539338932259,2406,-61.2944287273624,-61.979500417305786,1637,-33.27020789119882,-35.02404291947385
0.0036842105263157,0.0055263157894736,39159,-77.05053826735072,-74.73351208186632,23698,-90.01783247823644,-85.72802653502231,12597,-62.27030072895991,-62.68516124220166,2864,-34.76272893129576,-37.99439261293333
0.0273684210526315,0.0031578947368421,40000,-22.77792271332682,-22.845071506114394,0,,,0,,,40000,-22.77792271332682,-22.845071506114394
-0.0042105263157894,0.0134210526315789,33411,-108.37653539986337,-103.32987070772235,26739,-123.11222681356341,-115.87871590917062,3857,-61.421682010113564,-61.731146319125806,2815,-32.74144368168918,-32.92766057529325
-0.0147368421052631,0.0118421052631578,15360,-149.6748960368886,-156.44889039025117,14987,-152.20491231500816,-157.72362208060005,215,-59.347703316827555,-58.36250393732348,158,-32.60522815483381,-33.90104046467195
