ou_mean,ou_std,ITS4_V_num_-200_0,ITS4_V_mean_-200_0,ITS4_V_median_-200_0,ITS4_V_num_-200_-70,ITS4_V_mean_-200_-70,ITS4_V_median_-200_-70,ITS4_V_num_-70_-50,ITS4_V_mean_-70_-50,ITS4_V_median_-70_-50,ITS4_V_num_-50_0,ITS4_V_mean_-50_0,ITS4_V_median_-50_0
0.0025,0.0027631578947368,316109,-74.17934897092209,-75.46912706733741,212744,-80.54925203261233,-80.00239345651092,95298,-63.44273049078662,-64.28056008900806,8067,-33.02645582151369,-37.50695771212668
0.0013947368421052,0.0063157894736842,316031,-84.26407616087435,-84.42865497054832,254440,-90.38508746246173,-88.6519313917047,53129,-63.068342818460984,-64.09660393211594,8462,-33.29243838885622,-37.851225294823536
-0.0002631578947368,0.0055263157894736,318277,-91.12853882322604,-90.98681361498063,283462,-94.87806063111383,-93.48426062929607,31345,-63.649664303485636,-64.79102085566139,3470,-33.053141449676225,-37.74462674666152
0.0021315789473684,0.0023684210526315,316757,-74.28148920911626,-75.1297845780728,210845,-80.55094528263417,-80.11719158442344,99213,-63.74355400955251,-64.65774856269512,6699,-33.02409245339735,-37.51322002520804
0.0012105263157894,0.0047368421052631,317026,-82.26289203993205,-82.85555168484656,256055,-87.48020011826677,-86.27716546185938,54772,-63.42391031662084,-64.40507584624177,6199,-33.21157520676587,-37.63961908309669
-0.001,0.0019736842105263,319996,-94.8458207409921,-94.84597071325253,319874,-94.8561596318084,-94.84973860494344,122,-67.73809647063162,-68.869735828213,0,,
0.0008421052631578,0.0059210526315789,316753,-86.18301275749972,-86.42580878368669,264288,-91.55098914070501,-90.00637252456757,45661,-63.00474202050901,-63.954609228818946,6804,-33.221707313227505,-37.8526469311183
-7.894736842105256e-05,0.0,319996,-86.31190475946102,-86.31190475554335,319996,-86.31190475946102,-86.31190475554335,0,,,0,,
-0.0004473684210526,0.0075,317241,-94.95728551876198,-94.41714763747757,279743,-99.88206755017092,-97.67648599339256,31644,-62.86759865855855,-63.888683329461166,5854,-33.08040666530269,-37.60421297628437
0.0021315789473684,0.0035526315789473,316388,-76.38101678718714,-77.30717142410701,227357,-82.43370140270493,-81.56645362465632,81516,-63.48753662237531,-64.40620041295072,7515,-33.12149755691765,-37.6064601909458
0.0001052631578947,0.0,319996,-84.11913871180005,-84.11913871098054,319996,-84.11913871180005,-84.11913871098054,0,,,0,,
0.001578947368421,0.0007894736842105,318908,-69.05645852538686,-66.88694466964213,102274,-79.49283521845729,-79.45691971499164,214318,-64.46369595894659,-64.78054367671717,2316,-33.19363374441434,-37.6521516624034
0.0008421052631578,0.0043421052631578,317676,-83.14239219992982,-83.78855489630527,263415,-87.71491889096266,-86.81955918440222,49521,-63.616760146416304,-64.58592507735507,4740,-33.02777333993391,-37.3880474463228
0.0006578947368421,0.0071052631578947,316444,-88.70958710645851,-88.5324981530669,264502,-94.65079671559465,-92.62756639906223,44171,-62.85290693317309,-63.89301933518789,7771,-33.459760301473494,-38.101566295937644
0.0021315789473684,0.0047368421052631,315900,-78.61018603663298,-79.35473361447816,237417,-84.80136759931783,-83.62940981785061,69927,-63.158640982781,-64.02412394056002,8556,-33.096913235413616,-37.48880157839484
-0.0006315789473684,0.0019736842105263,319996,-91.40123035445082,-91.39775871248958,319300,-91.45341935203487,-91.41788591429142,696,-67.4587778708376,-67.94821578426162,0,,
0.0004736842105263,0.0003947368421052,319996,-79.32703120188928,-79.3202486572167,319996,-79.32703120188928,-79.3202486572167,0,,,0,,
0.001578947368421,0.0051315789473684,316357,-81.5546561287349,-82.07077394226874,250103,-87.30677670674865,-86.02776166775573,58716,-63.28261789442728,-64.34082716884018,7538,-33.032287336301174,-37.43601871877688
0.0019473684210526,0.0019736842105263,317168,-74.01664293030552,-74.61475059494083,205528,-80.44712013048542,-80.23981828501377,105826,-63.77567777651239,-64.52872974802543,5814,-33.10113903741552,-37.62321619084257
0.0021315789473684,0.0039473684210526,316207,-77.15722183465624,-78.02132229435415,230930,-83.30327322066576,-82.31750541119837,77426,-63.301376992363245,-64.17614408698003,7851,-33.022079329012826,-37.476222894841605
0.0019473684210526,0.0055263157894736,315851,-80.49281283138386,-80.89331355307314,241495,-86.94101579375723,-85.49660051840665,65412,-63.1302314946953,-64.11074136266396,8944,-33.36763349295807,-38.00130900801093
0.0002894736842105,0.0003947368421052,319996,-81.72263380612031,-81.71583345211809,319996,-81.72263380612031,-81.71583345211809,0,,,0,,
0.0019473684210526,0.0027631578947368,316886,-75.53539353671272,-76.51716017294245,223479,-81.38232894831057,-80.77869263433107,87002,-63.64205930963937,-64.48523267708225,6405,-33.080527896645414,-37.5124766500328
