ou_mean,ou_std,CT5B_r,CT5B_cv,CT5A_r,CT5A_cv,CT6_r,CT6_cv
-0.011578947368421,0.0063157894736842,0.0,,0.0,,0.0,
0.0326315789473684,0.0284210526315789,10.198779193205946,1.698636508298047,10.370125348189415,1.7150810635931464,10.224727452923688,1.695943632812256
-0.0226315789473684,0.0094736842105263,0.0,,0.0,,0.0,
0.0326315789473684,0.03,14.86836518046709,1.6011192850384692,15.005571030640668,1.603049207733744,14.967542120911794,1.611109173114331
0.0326315789473684,0.0142105263157894,0.0005307855626326964,,0.0,,0.00037165510406342913,
0.0363157894736842,0.0236842105263157,0.9071125265392781,1.3192243795629635,0.8969359331476323,1.271833013828871,0.8862735381565907,1.299823438566311
0.0105263157894736,0.0173684210526315,5.540074309978769,1.1297243783485682,5.43558495821727,1.1312520353196256,5.469648166501487,1.1380499327481948
-0.0005263157894736,0.0094736842105263,0.0,,0.0,,0.0,
0.0105263157894736,0.0110526315789473,1.8895966029723992,0.6676994319242932,1.8938022284122562,0.6368004494258643,1.95304757185332,0.6664334262707217
0.0068421052631578,0.0189473684210526,4.6247346072186835,0.7586527546345182,4.61525069637883,0.7411490684196035,4.621159563924678,0.7527749467138448
0.0363157894736842,0.0173684210526315,0.006900212314225053,,0.006267409470752089,,0.00854806739345887,0.47936118848141795
0.0105263157894736,0.0205263157894736,8.761411889596603,0.759147431741608,8.788997214484679,0.7541751128277747,8.797076313181368,0.7485017906950707
-0.03,0.0205263157894736,0.0,,0.0,,0.0,
0.0178947368421052,0.0047368421052631,7.156316348195329,0.17631639177183286,7.415738161559888,0.17372733287775557,7.487983151635283,0.17407755751674328
0.0289473684210526,0.0221052631578947,1.5634288747346072,1.5047696172000322,1.5961002785515321,1.510559734271327,1.5563676907829533,1.534888314066172
0.0326315789473684,0.0031578947368421,0.0,,0.0,,0.0,
-0.0078947368421052,0.0094736842105263,0.0,,0.0,,0.0,
0.0031578947368421,0.0,0.0,,0.0,,0.0,
0.0031578947368421,0.0031578947368421,0.0,,0.0,,0.0,
0.0326315789473684,0.0047368421052631,0.0,,0.0,,0.0,
0.04,0.0157894736842105,0.0,,0.0,,0.0004955401387512388,
-0.0152631578947368,0.03,0.37898089171974525,0.7869032190704858,0.3610724233983287,0.7464552669478332,0.37413280475718536,0.7513345457174937
