ou_mean,ou_std,ITP4_V_num_-200_0,ITP4_V_mean_-200_0,ITP4_V_median_-200_0,ITP4_V_num_-200_-70,ITP4_V_mean_-200_-70,ITP4_V_median_-200_-70,ITP4_V_num_-70_-50,ITP4_V_mean_-70_-50,ITP4_V_median_-70_-50,ITP4_V_num_-50_0,ITP4_V_mean_-50_0,ITP4_V_median_-50_0
0.0225,0.0042105263157894,313901,-53.61039014515066,-58.44571933247383,2933,-71.28802162827054,-71.20849797262757,229338,-60.33898622311876,-60.82993089685273,81630,-34.07135718583381,-32.64424038105966
0.0123684210526315,0.0063157894736842,317598,-66.20213717583756,-66.8684229493046,105096,-73.79508174873544,-73.30267351630246,204090,-63.514154289916924,-64.14862599642433,8412,-36.55429175908318,-42.002108951088665
0.0109210526315789,0.0031578947368421,319503,-64.35947334531465,-64.05444473227942,28206,-73.78172089721156,-73.84799292770386,289576,-63.607826768580544,-63.7550841790894,1721,-36.40763990867856,-41.90773031839784
0.0094736842105263,0.0168421052631578,317111,-72.43405410659119,-73.12933907464799,194757,-79.7372512872558,-78.62299057384669,110874,-63.3438809327908,-64.36833630158571,11480,-36.32909654189058,-41.38840327532304
0.0123684210526315,0.0052631578947368,317766,-65.66460483917862,-66.00464856609459,93846,-73.52704854674707,-73.16762304286706,216122,-63.30189828583034,-63.78027366653197,7798,-36.525591443727535,-41.958147917345165
0.0225,0.0147368421052631,311986,-58.149070461707836,-61.85828484425464,58972,-74.3552776893993,-73.49426397663665,183518,-61.69808074168117,-62.296261066425316,69496,-35.02515367237364,-34.70606833740331
0.0109210526315789,0.0168421052631578,316564,-70.88012082960421,-71.66662348364397,178827,-78.93896478519584,-77.82700967159202,123266,-63.19999250873757,-64.13213312612699,14471,-36.71246203293254,-41.86830731324066
0.0138157894736842,0.0073684210526315,316857,-65.43601227198361,-66.32210347136079,92651,-73.67058575133073,-73.0703845223116,212940,-63.37717909016114,-64.0477375420853,11266,-36.629556591376854,-42.11577188678604
0.0167105263157894,0.0126315789473684,314634,-64.5540855354318,-66.07807801915706,98777,-74.87230993806838,-73.95446972884366,192620,-62.57400729006498,-63.379558291506484,23237,-37.10645545423879,-42.38667504539342
0.0022368421052631,0.0105263157894736,319967,-81.20015276424678,-81.18117021556905,300560,-82.13434373010753,-81.73704807955906,19317,-66.87858450024996,-67.60984870709639,90,-35.303457836715836,-40.599649835796555
0.0022368421052631,0.0052631578947368,319996,-81.41319097568994,-81.3954480220724,319697,-81.42472016127174,-81.39960944981266,299,-69.08594668493805,-69.41501516581702,0,,
0.006578947368421,0.011578947368421,319233,-73.88246045040563,-74.09147876134419,222161,-78.07555811586974,-77.23383607611865,94586,-65.03443697290102,-65.98951372112252,2486,-35.811816116567876,-41.058845724703446
0.0152631578947368,0.0136842105263157,315158,-65.94728222740802,-67.32614059950043,119646,-75.71255135567716,-74.70816168334736,174458,-62.74780332905197,-63.542230521201446,21054,-36.96463282722311,-42.22692692391498
0.0036842105263157,0.0126315789473684,319678,-78.71759578571279,-78.78289894222928,271443,-81.1841521089313,-80.43432945069554,47196,-65.4776305289565,-66.57219366093048,1039,-35.737761535918786,-41.097012477916216
0.0225,0.0063157894736842,315021,-47.61657493624227,-50.82190234100056,6544,-71.7664513336596,-71.22178412752615,153202,-61.36856545772527,-61.9420806564913,155275,-33.03039401196637,-32.521519538940694
-0.0021052631578947,0.0094736842105263,319996,-89.0973583131924,-89.06563145364905,319439,-89.13383735331443,-89.07895364888329,557,-68.17666154918378,-68.68773105681898,0,,
0.0138157894736842,0.0021052631578947,317244,-64.23317179551914,-64.832850680913,80816,-72.05855135869292,-72.00669168280136,226546,-62.64613961279492,-62.80592849005138,9882,-36.619320155162306,-42.095012693287764
