ou_mean,ou_std,NGF2_r,NGF2_cv,NGF3_r,NGF3_cv,NGF4_r,NGF4_cv,NGF5A_r,NGF5A_cv,NGF5B_r,NGF5B_cv,NGF6_r,NGF6_cv
0.0078947368421052,0.0047368421052631,48.61363636363637,0.5489281836003287,48.314166666666665,0.5525025184175719,48.357142857142854,0.5527413749916581,48.15625,0.5471730585052488,48.604166666666664,0.5462794971180244,48.32565789473684,0.5456569667482306
-0.0142105263157894,0.0047368421052631,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0.0205263157894736,0.0031578947368421,150.4431818181818,0.21804559407050592,150.245,0.2158828957769864,150.21428571428572,0.21566786733450657,150.125,0.21753612208753936,150.38541666666666,0.21699474710534494,150.1184210526316,0.21666333572347987
0.001578947368421,0.0126315789473684,38.09090909090909,0.7693721801757679,38.08166666666666,0.783720115052494,38.214285714285715,0.7615392486037156,37.859375,0.7500798379467484,38.296875,0.7791408231186955,37.94407894736842,0.7778674019348927
-0.0205263157894736,0.0142105263157894,0.03409090909090909,,0.005,,0.008928571428571428,,0.0,,0.020833333333333332,,0.006578947368421052,
-0.0268421052631578,0.0063157894736842,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.0047368421052631,0.0268421052631578,49.22727272727273,0.8329698387747602,48.76833333333333,0.8386985522799396,48.517857142857146,0.8194448343966882,48.515625,0.806562083825329,49.0625,0.8330958034479545,48.45065789473684,0.8354061248503032
-0.001578947368421,0.0110526315789473,23.204545454545453,0.8468592671855277,22.558333333333334,0.8649305906419307,22.8125,0.8664941187712513,22.828125,0.8264821598757156,23.09375,0.8467300453957046,22.536184210526315,0.8613578854481552
-0.0205263157894736,0.0157894736842105,0.06818181818181818,,0.034166666666666665,,0.026785714285714284,,0.03125,,0.07291666666666667,,0.029605263157894735,
0.0268421052631578,0.0110526315789473,206.6931818181818,0.4459932021959012,205.755,0.4458049286663559,205.79464285714286,0.4418473566943241,205.28125,0.4459017098682201,206.36979166666666,0.4464208048998323,205.50328947368422,0.4442132833077746
0.0205263157894736,0.0284210526315789,143.39772727272728,0.6564451744530917,142.06666666666666,0.6539697372485974,141.33928571428572,0.6455830434538371,141.53125,0.666392031984546,142.57291666666666,0.6544439842231063,141.64144736842104,0.6526508188520357
-0.0078947368421052,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.0173684210526315,0.0268421052631578,14.931818181818182,1.0953651257946804,14.053333333333333,1.078229784179197,14.232142857142858,1.0640389315618444,14.4375,1.12610865808952,14.432291666666666,1.0657925179001062,13.773026315789474,1.1214947925162517
0.0078947368421052,0.0126315789473684,65.3409090909091,0.6451169213319665,64.68583333333333,0.6544724890038888,64.52678571428571,0.6524436915113645,64.25,0.6612278673142462,65.06770833333333,0.6514993618487379,64.57894736842105,0.6501043780919226
-0.0268421052631578,0.0205263157894736,0.07954545454545454,,0.03833333333333333,,0.026785714285714284,,0.046875,,0.07291666666666667,,0.029605263157894735,
0.0110526315789473,0.0205263157894736,92.70454545454545,0.6562707430537217,91.93416666666667,0.6565073447956373,91.74107142857143,0.6506571590471949,91.0625,0.6729693406027191,92.56770833333333,0.6529682544081163,91.83881578947368,0.6551869665533696
