ou_mean,ou_std,IT5B_r,IT5B_cv,IT6_r,IT6_cv
-0.0036842105263157,0.0189473684210526,0.4004777070063694,0.7519588947096537,0.5730921704658077,0.7133668217739277
0.0121052631578947,0.0126315789473684,3.744692144373673,0.3909286448262727,6.900520317145689,0.3538629488149225
-0.0010526315789473,0.0,0.0,,0.0,
0.0134210526315789,0.0052631578947368,10.987261146496815,0.16340073141149725,12.422324083250743,0.1391044682187865
0.02,0.0178947368421052,0.6180997876857749,0.4752893293653955,0.15113974231912786,0.47979314670184237
0.0121052631578947,0.011578947368421,4.529989384288747,0.3608728658508231,7.746407333994053,0.3246834072701063
0.0002631578947368,0.0,0.0,,0.0,
0.0173684210526315,0.0157894736842105,0.7492038216560509,0.46516616164598745,1.0208126858275521,0.4350571847269516
0.0002631578947368,0.0157894736842105,0.7550424628450106,0.739147136317565,1.1480426164519326,0.7627125678784861
-0.0010526315789473,0.0073684210526315,0.0,,0.0,
0.0147368421052631,0.0147368421052631,2.0265392781316347,0.4250753553119571,3.301412289395441,0.38856572523811567
0.0068421052631578,0.0178947368421052,4.4838110403397025,0.6262928595598221,5.156962338949455,0.5756621051129175
0.0160526315789473,0.0105263157894736,3.2587579617834397,0.2863046660315518,7.771803766105054,0.2748872533227967
0.0042105263157894,0.0084210526315789,0.19904458598726116,0.689421568010248,0.6484142715559961,0.6939580339612171
0.0068421052631578,0.0031578947368421,0.0010615711252653928,,0.21085232903865214,0.5840426645316926
0.0173684210526315,0.0,15.625,0.0002953216438881176,16.75,0.0006664346852725679
0.0042105263157894,0.0105263157894736,0.85828025477707,0.7112275974879702,1.6728196233894945,0.727977496976197
0.0042105263157894,0.0147368421052631,2.569267515923567,0.7226816847918542,3.5947720515361743,0.6654666572098418
0.0107894736842105,0.0105263157894736,5.675690021231422,0.3721756880551336,8.24318632309217,0.329377422792361
0.0121052631578947,0.0042105263157894,9.279723991507431,0.16259861974490375,10.871531219028741,0.12873673409370187
